   "MANDT";"WERKS";"LGORT";"LIFNR";"PARCERIA";"EBELN"
   "400";"4237";"FZV4";"0010158125";"P";"4600583802"
   "400";"4238";"F019";"0010204981";"";"4600559387"
   "400";"4238";"F01O";"0010204981";"P";"4600559387"
   "400";"4238";"F02E";"0010222705";"";"4600559387"
   "400";"4238";"F03I";"0010078119";"P";"4600580515"
   "400";"4238";"F03X";"0010147377";"P";"4600566277"
   "400";"4238";"F0XC";"0010025658";"P";"4600537300"
   "400";"4238";"F15I";"0010127105";"P";"4600330965"
   "400";"4238";"F17L";"0010004966";"P";"4600520012"
   "400";"4238";"F1AA";"0010025135";"";"4600588838"
   "400";"4238";"F1FA";"0010214874";"";"4600559389"
   "400";"4238";"F1FY";"0010169985";"";"4600425496"
   "400";"4238";"F1GT";"0010100079";"";"4600261029"
   "400";"4238";"F1H1";"0010100079";"";"4600227955"
   "400";"4238";"F1H5";"0010004884";"";"4600273604"
   "400";"4238";"F1IG";"0010025816";"";"4600243802"
   "400";"4238";"F1LN";"0010016012";"";"4600309893"
   "400";"4238";"F1LQ";"0010005320";"";"4600314794"
   "400";"4238";"F1LT";"0010025816";"";"4600307629"
   "400";"4238";"F1ME";"0010004966";"";"4600320684"
   "400";"4238";"F1NT";"0010151738";"";"4600584035"
   "400";"4238";"F1PS";"0010100079";"";"4600227955"
   "400";"4238";"F1WJ";"0010222707";"";"4600559387"
   "400";"4238";"F1WS";"0010104985";"";"4600307078"
   "400";"4238";"F1WZ";"0010025694";"";"4600313613"
   "400";"4238";"F1XQ";"0010188857";"";"4600320684"
   "400";"4238";"F1XR";"0010004966";"P";"4600520012"
   "400";"4238";"F1ZF";"0010026003";"";"4600351812"
   "400";"4238";"F1ZK";"0010157326";"";"4600352876"
   "400";"4238";"F1ZQ";"0010115496";"P";"4600313613"
   "400";"4238";"F203";"0010031817";"";"4600329217"
   "400";"4238";"F204";"0010031817";"";"4600329236"
   "400";"4238";"F205";"0010026003";"P";"4600328472"
   "400";"4238";"F20E";"0010067168";"";"4600584637"
   "400";"4238";"F214";"0010151738";"";"4600390897"
   "400";"4238";"F223";"0010006747";"";"4600392216"
   "400";"4238";"F228";"0010007082";"";"4600399384"
   "400";"4238";"F229";"0010006747";"";"4600398129"
   "400";"4238";"F246";"0010169985";"";"4600425496"
   "400";"4238";"F247";"0010002369";"P";"4600545009"
   "400";"4238";"F251";"0010004967";"";"4600425993"
   "400";"4238";"F254";"0010004967";"";"4600402599"
   "400";"4238";"F293";"0010175728";"";"4600427206"
   "400";"4238";"F2AG";"0010004967";"";"4600476288"
   "400";"4238";"F2AM";"0010031817";"";"4600515584"
   "400";"4238";"F2BD";"0010006747";"P";"4600524393"
   "400";"4238";"F2BF";"0010006747";"P";"4600524391"
   "400";"4238";"F2BR";"0010001140";"P";"4600522476"
   "400";"4238";"F2BS";"0010001140";"";"4600522478"
   "400";"4238";"F2BU";"0010004884";"";"4600528561"
   "400";"4238";"F2BW";"0010001140";"P";"4600522479"
   "400";"4238";"F2BY";"0010153455";"";"4600388376"
   "400";"4238";"F2CF";"0010007082";"";"4600531113"
   "400";"4238";"F2CM";"0010006746";"P";"4600524392"
   "400";"4238";"F2E2";"0010032536";"P";"4600552673"
   "400";"4238";"F2MC";"0010151738";"";"4600584035"
   "400";"4238";"F2WJ";"0010222708";"";"4600559387"
   "400";"4238";"F2XT";"0010006747";"";"4600566276"
   "400";"4238";"FA3J";"0010067168";"P";"4600583840"
   "400";"4238";"FAKE";"0010031817";"P";"4600648629"
   "400";"4238";"FAKF";"0010031817";"P";"4600648319"
   "400";"4238";"FBHH";"0010014003";"P";"4600664611"
   "400";"4238";"FHGE";"0010014003";"P";"4600664611"
   "400";"4238";"FJ04";"0010031526";"P";"4600515584"
   "400";"4238";"FJBH";"0010025658";"P";"4600537301"
   "400";"4238";"FMAR";"0010210305";"";"4600579928"
   "400";"4238";"FO2E";"0010204980";"P";"4600559387"
   "400";"4238";"FOIL";"0010067168";"P";"4600639837"
   "400";"4238";"FOSS";"0010001140";"P";"4600658580"
   "400";"4238";"FSPA";"0010010526";"";"4600602636"
   "400";"4238";"FV51";"0010153455";"";"4600402621"
   "400";"4238";"FV77";"0010004884";"";"4600550510"
   "400";"4238";"FV83";"0010031817";"";"4600515585"
   "400";"4238";"FVAR";"0010222705";"P";"4600559387"
   "400";"4238";"FVSA";"0010222706";"";"4600559387"
   "400";"4238";"FVSB";"0010222707";"P";"4600559387"
   "400";"4238";"FVSP";"0010153455";"P";"4600388230"
   "400";"4238";"FVVS";"0010025068";"P";"4600556448"
   "400";"4238";"FVWA";"0010164515";"";"4600564080"
   "400";"4238";"FVWO";"0010006747";"";"4600566275"
   "400";"4238";"FVWU";"0010050757";"P";"4600566277"
   "400";"4238";"FVX4";"0010197838";"";"4600559389"
   "400";"4238";"FVZ2";"0010222708";"";"4600559387"
   "400";"4238";"FVZV";"0010215112";"";"4600559389"
   "400";"4238";"FWWW";"0010032536";"";"4600602636"
   "400";"4239";"F03M";"0010078119";"P";"4600580515"
   "400";"4239";"F03Z";"0010147377";"P";"4600566277"
   "400";"4239";"F165";"0010025658";"P";"4600537300"
   "400";"4239";"F17L";"0010004966";"P";"4600520012"
   "400";"4239";"F1AA";"0010025135";"";"4600588838"
   "400";"4239";"F1FY";"0010169985";"";"4600425496"
   "400";"4239";"F1LN";"0010016012";"";"4600309893"
   "400";"4239";"F1LQ";"0010005320";"";"4600314794"
   "400";"4239";"F1NT";"0010151738";"";"4600584035"
   "400";"4239";"F1WS";"0010104985";"";"4600307078"
   "400";"4239";"F1XU";"0010004966";"P";"4600520012"
   "400";"4239";"F1ZQ";"0010115496";"";"4600313613"
   "400";"4239";"F2E3";"0010032536";"P";"4600552673"
   "400";"4239";"F2MC";"0010151738";"";"4600584035"
   "400";"4239";"F3XT";"0010006747";"";"4600566276"
   "400";"4239";"FJBI";"0010025658";"P";"4600537301"
   "400";"4239";"FSPA";"0010010526";"";"4600602636"
   "400";"4239";"FV14";"0010016012";"P";"4600313613"
   "400";"4239";"FVVT";"0010025068";"P";"4600556448"
   "400";"4239";"FVWA";"0010164515";"";"4600564080"
   "400";"4239";"FVWP";"0010006747";"";"4600566275"
   "400";"4239";"FVWV";"0010050757";"P";"4600566277"
   "400";"4239";"FWWW";"0010032536";"";"4600602636"
   "400";"4244";"F01O";"0010204981";"P";"4600559387"
   "400";"4244";"F02E";"0010222705";"";"4600559387"
   "400";"4244";"F03N";"0010078119";"P";"4600580515"
   "400";"4244";"F0X8";"0010025658";"P";"4600537300"
   "400";"4244";"F0XI";"0010050757";"P";"4600566277"
   "400";"4244";"F1AA";"0010025135";"";"4600588838"
   "400";"4244";"F1FA";"0010214874";"";"4600559389"
   "400";"4244";"F1H6";"0010024580";"P";"4600650435"
   "400";"4244";"F1H7";"0010024580";"P";"4600650435"
   "400";"4244";"F1ML";"0010103952";"P";"4600584239"
   "400";"4244";"F1MV";"0010026003";"P";"4600616614"
   "400";"4244";"F1NT";"0010151738";"";"4600584035"
   "400";"4244";"F1WJ";"0010222707";"";"4600559387"
   "400";"4244";"F2AM";"0010031817";"";"4600515584"
   "400";"4244";"F2BS";"0010001140";"P";"4600522478"
   "400";"4244";"F2H2";"0010025068";"P";"4600556448"
   "400";"4244";"F2MC";"0010151738";"";"4600584035"
   "400";"4244";"F2WJ";"0010222708";"";"4600559387"
   "400";"4244";"FA8J";"0010067168";"P";"4600583840"
   "400";"4244";"FAKE";"0010031817";"P";"4600648629"
   "400";"4244";"FAKF";"0010031817";"P";"4600648319"
   "400";"4244";"FB5J";"0010001140";"P";"4600522478"
   "400";"4244";"FBHH";"0010014003";"P";"4600664611"
   "400";"4244";"FHGE";"0010014003";"P";"4600664611"
   "400";"4244";"FJBD";"0010025658";"P";"4600537301"
   "400";"4244";"FMAA";"0010032536";"";"4600565853"
   "400";"4244";"FMAR";"0010210305";"";"4600579928"
   "400";"4244";"FOIL";"0010067168";"P";"4600639837"
   "400";"4244";"FOSS";"0010001140";"P";"4600658580"
   "400";"4244";"FPIB";"0010024615";"P";"4600650435"
   "400";"4244";"FPSP";"0010024615";"P";"4600650435"
   "400";"4244";"FSPH";"0010109211";"P";"4600664724"
   "400";"4244";"FTFA";"0010006747";"P";"4600566275"
   "400";"4244";"FTFB";"0010147377";"P";"4600566277"
   "400";"4244";"FV83";"0010031817";"P";"4600515585"
   "400";"4244";"FVAR";"0010222705";"P";"4600559387"
   "400";"4244";"FVSA";"0010222706";"";"4600559387"
   "400";"4244";"FVWA";"0010164515";"";"4600564080"
   "400";"4244";"FVX4";"0010197838";"";"4600559389"
   "400";"4244";"FVZ2";"0010222708";"";"4600559387"
   "400";"4244";"FVZC";"0010006747";"P";"4600566276"
   "400";"4244";"FVZU";"0010153455";"P";"4600584239"
   "400";"4244";"FVZV";"0010215112";"";"4600559389"
   "400";"4244";"FXA5";"0010031817";"P";"4600515584"
   "400";"4244";"FXA9";"0010006747";"P";"4600566277"
   "400";"4244";"FXAJ";"0010001140";"P";"4600522476"
   "400";"4244";"FXAN";"0010001140";"P";"4600522479"
   "400";"4244";"FZX1";"0010109211";"P";"4600586130"
   "400";"4244";"FZZ9";"0010026003";"";"4600639832"
   "400";"4412";"F019";"0010204981";"";"4600559387"
   "400";"4412";"F01O";"0010204981";"P";"4600559387"
   "400";"4412";"F02E";"0010222705";"";"4600559387"
   "400";"4412";"F03P";"0010078119";"P";"4600580515"
   "400";"4412";"F03Y";"0010147377";"P";"4600566277"
   "400";"4412";"F0X2";"0010025658";"P";"4600537300"
   "400";"4412";"F17I";"0010158125";"";"4600425306"
   "400";"4412";"F17L";"0010004966";"P";"4600520012"
   "400";"4412";"F1AA";"0010025135";"";"4600588838"
   "400";"4412";"F1CF";"0010025800";"P";"4600166461"
   "400";"4412";"F1EW";"0010188857";"P";"4600568832"
   "400";"4412";"F1FA";"0010214874";"";"4600559389"
   "400";"4412";"F1FH";"0010104985";"";"4600242757"
   "400";"4412";"F1FY";"0010169985";"";"4600425496"
   "400";"4412";"F1GT";"0010100079";"";"4600261029"
   "400";"4412";"F1H5";"0010004884";"";"4600273604"
   "400";"4412";"F1H6";"0010115981";"P";"4600160724"
   "400";"4412";"F1JD";"0010127437";"";"4600292382"
   "400";"4412";"F1JG";"0010016012";"";"4600282781"
   "400";"4412";"F1JI";"0010130242";"";"4600293253"
   "400";"4412";"F1L2";"0010004966";"";"4600307629"
   "400";"4412";"F1LN";"0010016012";"";"4600309893"
   "400";"4412";"F1LQ";"0010005320";"";"4600314794"
   "400";"4412";"F1LT";"0010025816";"";"4600307629"
   "400";"4412";"F1ME";"0010004966";"";"4600320684"
   "400";"4412";"F1NT";"0010151738";"";"4600584035"
   "400";"4412";"F1PQ";"0010024717";"P";"4600319190"
   "400";"4412";"F1PS";"0010100079";"";"4600227955"
   "400";"4412";"F1WJ";"0010222707";"";"4600559387"
   "400";"4412";"F1WS";"0010104985";"";"4600307078"
   "400";"4412";"F1WZ";"0010025694";"";"4600313613"
   "400";"4412";"F1XM";"0010026003";"";"4600327380"
   "400";"4412";"F1XN";"0010026003";"";"4600327380"
   "400";"4412";"F1XQ";"0010188857";"";"4600320684"
   "400";"4412";"F1XS";"0010004966";"P";"4600520012"
   "400";"4412";"F1Z7";"0010127105";"P";"4600332006"
   "400";"4412";"F1ZF";"0010026003";"";"4600351812"
   "400";"4412";"F1ZK";"0010157326";"";"4600352876"
   "400";"4412";"F1ZQ";"0010115496";"";"4600313613"
   "400";"4412";"F203";"0010031817";"";"4600329217"
   "400";"4412";"F204";"0010031817";"";"4600329236"
   "400";"4412";"F205";"0010026003";"";"4600328472"
   "400";"4412";"F20E";"0010067168";"";"4600584637"
   "400";"4412";"F214";"0010151738";"";"4600390897"
   "400";"4412";"F223";"0010006747";"";"4600392216"
   "400";"4412";"F226";"0010153455";"";"4600350099"
   "400";"4412";"F228";"0010007082";"";"4600399384"
   "400";"4412";"F229";"0010006747";"";"4600398129"
   "400";"4412";"F246";"0010169985";"";"4600425496"
   "400";"4412";"F248";"0010007082";"";"4600427978"
   "400";"4412";"F252";"0010188857";"P";"4600424712"
   "400";"4412";"F267";"0010153455";"P";"4600439281"
   "400";"4412";"F293";"0010175728";"";"4600427206"
   "400";"4412";"F2AH";"0010004967";"";"4600476385"
   "400";"4412";"F2AJ";"0010026003";"";"4600430992"
   "400";"4412";"F2AK";"0010006747";"P";"4600524393"
   "400";"4412";"F2AP";"0010004967";"";"4600477822"
   "400";"4412";"F2BF";"0010006747";"P";"4600524391"
   "400";"4412";"F2BK";"0010001140";"P";"4600522476"
   "400";"4412";"F2BU";"0010004884";"";"4600528561"
   "400";"4412";"F2BV";"0010001140";"P";"4600522479"
   "400";"4412";"F2BX";"0010172181";"P";"4600578440"
   "400";"4412";"F2BZ";"0010153455";"P";"4600387185"
   "400";"4412";"F2CF";"0010007082";"";"4600531113"
   "400";"4412";"F2CN";"0010006746";"P";"4600524392"
   "400";"4412";"F2CS";"0010115496";"P";"4600536278"
   "400";"4412";"F2CW";"0010002369";"P";"4600545009"
   "400";"4412";"F2E4";"0010032536";"P";"4600552673"
   "400";"4412";"F2MC";"0010151738";"";"4600584035"
   "400";"4412";"F2WJ";"0010222708";"";"4600559387"
   "400";"4412";"F356";"0010115496";"P";"4600477823"
   "400";"4412";"F357";"0010016012";"P";"4600536278"
   "400";"4412";"F4XT";"0010006747";"";"4600566276"
   "400";"4412";"FA2J";"0010109211";"P";"4600569049"
   "400";"4412";"FA4J";"0010067168";"P";"4600583840"
   "400";"4412";"FAKE";"0010031817";"P";"4600648629"
   "400";"4412";"FAKF";"0010031817";"P";"4600648319"
   "400";"4412";"FBHH";"0010014003";"P";"4600664611"
   "400";"4412";"FHGE";"0010014003";"P";"4600664611"
   "400";"4412";"FJ03";"0010031526";"P";"4600515584"
   "400";"4412";"FJBC";"0010025658";"P";"4600537301"
   "400";"4412";"FMAR";"0010210305";"";"4600579928"
   "400";"4412";"FOIL";"0010067168";"P";"4600639837"
   "400";"4412";"FOSS";"0010001140";"P";"4600658580"
   "400";"4412";"FSPA";"0010010526";"";"4600602636"
   "400";"4412";"FV14";"0010016012";"P";"4600313613"
   "400";"4412";"FV21";"0010002369";"P";"4600375888"
   "400";"4412";"FV26";"0010005320";"P";"4600338337"
   "400";"4412";"FV52";"0010153455";"";"4600403586"
   "400";"4412";"FV54";"0010005319";"P";"4600338337"
   "400";"4412";"FV55";"0010004967";"P";"4600402398"
   "400";"4412";"FV77";"0010004884";"";"4600550510"
   "400";"4412";"FV83";"0010031817";"";"4600515584"
   "400";"4412";"FV84";"0010031817";"";"4600515585"
   "400";"4412";"FV96";"0010001140";"";"4600522478"
   "400";"4412";"FVAR";"0010222705";"P";"4600559387"
   "400";"4412";"FVSA";"0010222706";"";"4600559387"
   "400";"4412";"FVSB";"0010222707";"P";"4600559387"
   "400";"4412";"FVVU";"0010025068";"P";"4600556448"
   "400";"4412";"FVWA";"0010164515";"";"4600564080"
   "400";"4412";"FVWQ";"0010006747";"";"4600566275"
   "400";"4412";"FVWW";"0010050757";"P";"4600566277"
   "400";"4412";"FVX4";"0010197838";"";"4600559389"
   "400";"4412";"FVZ2";"0010222708";"";"4600559387"
   "400";"4412";"FVZM";"0010016012";"P";"4600580836"
   "400";"4412";"FVZV";"0010215112";"";"4600559389"
   "400";"4412";"FWWW";"0010032536";"";"4600602636"
   "400";"4412";"FZV7";"0010026003";"P";"4600611245"
   "400";"4413";"F00Z";"0010031817";"P";"4600515585"
   "400";"4413";"F01H";"0010031817";"P";"4600515584"
   "400";"4413";"F01O";"0010204981";"P";"4600559387"
   "400";"4413";"F02E";"0010222705";"";"4600559387"
   "400";"4413";"F03Q";"0010078119";"P";"4600580515"
   "400";"4413";"F03W";"0010147377";"P";"4600566277"
   "400";"4413";"F0X9";"0010025658";"P";"4600537300"
   "400";"4413";"F17L";"0010004966";"P";"4600520012"
   "400";"4413";"F1AA";"0010025135";"";"4600588838"
   "400";"4413";"F1FA";"0010214874";"";"4600559389"
   "400";"4413";"F1WJ";"0010222707";"";"4600559387"
   "400";"4413";"F1WS";"0010104985";"";"4600307078"
   "400";"4413";"F1WT";"0010024580";"P";"4600650435"
   "400";"4413";"F1XT";"0010004966";"P";"4600520012"
   "400";"4413";"F20E";"0010067168";"";"4600584637"
   "400";"4413";"F246";"0010169985";"";"4600425496"
   "400";"4413";"F247";"0010002369";"P";"4600545009"
   "400";"4413";"F293";"0010175728";"";"4600427206"
   "400";"4413";"F2BU";"0010004884";"";"4600528561"
   "400";"4413";"F2E5";"0010032536";"P";"4600552673"
   "400";"4413";"F2WJ";"0010222708";"";"4600559387"
   "400";"4413";"F5XT";"0010006747";"";"4600566276"
   "400";"4413";"FA1J";"0010109211";"";"4600569049"
   "400";"4413";"FA2J";"0010109211";"P";"4600569049"
   "400";"4413";"FAKE";"0010031817";"P";"4600648629"
   "400";"4413";"FAKF";"0010031817";"P";"4600648319"
   "400";"4413";"FBHH";"0010014003";"P";"4600664611"
   "400";"4413";"FHGE";"0010014003";"P";"4600664611"
   "400";"4413";"FJ05";"0010031526";"P";"4600515584"
   "400";"4413";"FJBE";"0010025658";"P";"4600537301"
   "400";"4413";"FMAR";"0010210305";"";"4600579928"
   "400";"4413";"FOIL";"0010067168";"P";"4600639837"
   "400";"4413";"FOSS";"0010001140";"P";"4600658580"
   "400";"4413";"FPIT";"0010024615";"P";"4600650435"
   "400";"4413";"FPMA";"0010024615";"P";"4600650435"
   "400";"4413";"FSPA";"0010010526";"";"4600602636"
   "400";"4413";"FV77";"0010004884";"";"4600550510"
   "400";"4413";"FVSA";"0010222706";"";"4600559387"
   "400";"4413";"FVVV";"0010025068";"P";"4600556448"
   "400";"4413";"FVWA";"0010164515";"";"4600564080"
   "400";"4413";"FVWR";"0010006747";"";"4600566275"
   "400";"4413";"FVWX";"0010050757";"P";"4600566277"
   "400";"4413";"FVWY";"0010031817";"P";"4600515585"
   "400";"4413";"FVX4";"0010197838";"";"4600559389"
   "400";"4413";"FVXG";"0010016012";"P";"4600627039"
   "400";"4413";"FVZV";"0010215112";"";"4600559389"
   "400";"4413";"FWWW";"0010032536";"";"4600602636"
   "400";"4413";"FZX1";"0010109211";"";"4600586130"
   "400";"4413";"FZX2";"0010067168";"P";"4600583840"
   "400";"4415";"F1ZU";"0010153455";"";"4600359777"
   "400";"4415";"FB3J";"0010067168";"P";"4600583840"
   "400";"4415";"FOSS";"0010001140";"P";"4600658580"
   "400";"4416";"F2E6";"0010067168";"P";"4600583840"
   "400";"4416";"FOSS";"0010001140";"P";"4600658580"
   "400";"4417";"F1FA";"0010214874";"P";"4600559389"
   "400";"4417";"F1MV";"0010026003";"P";"4600616614"
   "400";"4417";"FA7J";"0010067168";"P";"4600583840"
   "400";"4417";"FOSS";"0010001140";"P";"4600658580"
   "400";"4417";"FVX4";"0010197838";"";"4600559389"
   "400";"4417";"FVXG";"0010016012";"P";"4600627039"
   "400";"4417";"FVZV";"0010215112";"";"4600559389"
   "400";"4418";"FA6J";"0010067168";"P";"4600583840"
   "400";"4418";"FOSS";"0010001140";"P";"4600658580"
   "400";"4418";"FVXG";"0010016012";"P";"4600627039"
   "400";"4419";"F002";"0010004966";"P";"4600520012"
   "400";"4419";"F01O";"0010204981";"P";"4600559387"
   "400";"4419";"F02E";"0010222705";"";"4600559387"
   "400";"4419";"F19O";"0010031817";"P";"4600515585"
   "400";"4419";"F1AA";"0010025135";"";"4600588838"
   "400";"4419";"F1AB";"0010024580";"P";"4600650435"
   "400";"4419";"F1AC";"0010024580";"P";"4600650435"
   "400";"4419";"F1AD";"0010024580";"P";"4600650435"
   "400";"4419";"F1AE";"0010024580";"P";"4600650435"
   "400";"4419";"F1AF";"0010024580";"P";"4600650435"
   "400";"4419";"F1AG";"0010024580";"P";"4600650435"
   "400";"4419";"F1AH";"0010024580";"P";"4600650435"
   "400";"4419";"F1DW";"0010050757";"P";"4600566277"
   "400";"4419";"F1EW";"0010188857";"P";"4600568832"
   "400";"4419";"F1FA";"0010214874";"";"4600559389"
   "400";"4419";"F1L4";"0010014003";"P";"4600537301"
   "400";"4419";"F1MD";"0010001140";"P";"4600522479"
   "400";"4419";"F1MK";"0010103952";"P";"4600584239"
   "400";"4419";"F1NT";"0010151738";"";"4600584035"
   "400";"4419";"F1WJ";"0010222707";"";"4600559387"
   "400";"4419";"F1WS";"0010104985";"";"4600307078"
   "400";"4419";"F214";"0010151738";"";"4600390897"
   "400";"4419";"F2BX";"0010172181";"P";"4600578440"
   "400";"4419";"F2D9";"0010031817";"P";"4600515584"
   "400";"4419";"F2MC";"0010151738";"";"4600584035"
   "400";"4419";"F2WJ";"0010222708";"";"4600559387"
   "400";"4419";"F356";"0010115496";"P";"4600477823"
   "400";"4419";"F357";"0010016012";"P";"4600536278"
   "400";"4419";"FA2J";"0010109211";"P";"4600569049"
   "400";"4419";"FAJ1";"0010006747";"P";"4600566276"
   "400";"4419";"FAJ2";"0010006747";"P";"4600566275"
   "400";"4419";"FAJ3";"0010010526";"P";"4600552673"
   "400";"4419";"FAJ4";"0010024580";"P";"4600650435"
   "400";"4419";"FAKE";"0010031817";"P";"4600648629"
   "400";"4419";"FAKF";"0010031817";"P";"4600648319"
   "400";"4419";"FB4J";"0010067168";"P";"4600583840"
